CRASH DATE,NUMBER OF PERSONS INJURED
07/14/2025,0
07/14/2025,0
07/14/2025,0
07/14/2025,0
07/14/2025,1
07/14/2025,1
07/14/2025,1
07/14/2025,1
07/14/2025,0
07/14/2025,0
07/14/2025,0
07/14/2025,1
07/14/2025,0
07/14/2025,1
07/14/2025,1
07/14/2025,2
07/14/2025,1
07/14/2025,0
07/14/2025,1
07/14/2025,1
07/14/2025,3
07/14/2025,1
07/14/2025,0
07/14/2025,0
07/14/2025,0
07/14/2025,1
07/14/2025,1
07/14/2025,0
07/14/2025,1
07/14/2025,1
07/14/2025,0
07/14/2025,1
07/14/2025,1
07/14/2025,0
07/14/2025,0
07/14/2025,1
07/14/2025,0
07/14/2025,0
07/14/2025,0
07/14/2025,0
07/14/2025,0
07/14/2025,0
07/14/2025,1
07/14/2025,0
07/14/2025,1
07/14/2025,2
07/14/2025,1
07/14/2025,1
07/14/2025,1
07/14/2025,0
07/14/2025,0
07/14/2025,1
07/14/2025,0
07/14/2025,2
07/14/2025,0
07/14/2025,0
07/14/2025,0
07/14/2025,1
07/14/2025,2
07/14/2025,1
07/14/2025,3
07/14/2025,0
07/14/2025,0
07/14/2025,0
07/14/2025,5
07/14/2025,5
07/14/2025,0
07/14/2025,1
07/14/2025,0
07/14/2025,2
07/14/2025,0
07/14/2025,0
07/14/2025,0
07/14/2025,0
07/14/2025,1
07/14/2025,0
07/14/2025,1
07/14/2025,0
07/14/2025,4
07/14/2025,0
07/14/2025,0
07/14/2025,1
07/14/2025,2
07/14/2025,0
07/14/2025,0
07/15/2025,0
07/15/2025,2
07/15/2025,0
07/15/2025,0
07/15/2025,0
07/15/2025,0
07/15/2025,1
07/15/2025,1
07/15/2025,1
07/15/2025,1
07/15/2025,0
07/15/2025,0
07/15/2025,1
07/15/2025,0
07/15/2025,1
07/15/2025,1
07/15/2025,1
07/15/2025,0
07/15/2025,1
07/15/2025,1
07/15/2025,0
07/15/2025,0
07/15/2025,0
07/15/2025,0
07/15/2025,4
07/15/2025,0
07/15/2025,0
07/15/2025,0
07/15/2025,1
07/15/2025,0
07/15/2025,0
07/15/2025,0
07/15/2025,3
07/15/2025,2
07/15/2025,1
07/15/2025,0
07/15/2025,1
07/15/2025,1
07/15/2025,0
07/15/2025,1
07/15/2025,3
07/15/2025,0
07/15/2025,1
07/15/2025,2
07/15/2025,0
07/15/2025,0
07/15/2025,0
07/15/2025,0
07/15/2025,1
07/15/2025,1
07/15/2025,0
07/15/2025,1
07/15/2025,0
07/15/2025,1
07/15/2025,1
07/15/2025,1
07/15/2025,0
07/15/2025,1
07/15/2025,1
07/15/2025,1
07/15/2025,0
07/15/2025,1
07/15/2025,1
07/15/2025,1
07/15/2025,3
07/15/2025,1
07/15/2025,1
07/15/2025,1
07/15/2025,0
07/15/2025,0
07/15/2025,0
07/15/2025,0
07/15/2025,1
07/15/2025,1
07/15/2025,1
07/15/2025,1
07/15/2025,1
07/15/2025,0
07/15/2025,0
07/15/2025,0
07/15/2025,0
07/15/2025,0
07/15/2025,1
07/15/2025,0
07/15/2025,1
07/15/2025,0
07/15/2025,0
07/15/2025,0
07/15/2025,1
07/15/2025,1
07/15/2025,0
07/15/2025,2
07/15/2025,1
07/15/2025,1
07/15/2025,0
07/15/2025,1
07/15/2025,1
07/15/2025,0
07/15/2025,0
07/15/2025,0
07/15/2025,0
07/15/2025,3
07/15/2025,0
07/15/2025,0
07/15/2025,1
07/15/2025,0
07/15/2025,1
07/15/2025,1
07/15/2025,0
07/15/2025,1
07/15/2025,0
07/15/2025,0
07/15/2025,1
07/15/2025,0
07/15/2025,0
07/15/2025,1
07/15/2025,1
07/15/2025,2
07/15/2025,0
07/15/2025,1
07/15/2025,3
07/15/2025,0
07/15/2025,0
07/15/2025,1
07/15/2025,0
07/15/2025,0
07/15/2025,0
07/15/2025,0
07/15/2025,0
07/15/2025,0
07/15/2025,0
07/15/2025,0
07/15/2025,1
07/15/2025,1
07/15/2025,1
07/15/2025,1
07/15/2025,0
07/15/2025,1
07/15/2025,1
07/15/2025,0
07/15/2025,3
07/15/2025,0
07/15/2025,0
07/15/2025,0
07/15/2025,0
07/15/2025,0
07/15/2025,1
07/15/2025,0
07/15/2025,1
07/15/2025,0
07/15/2025,1
07/15/2025,0
07/15/2025,1
07/15/2025,0
07/15/2025,0
07/15/2025,0
07/15/2025,0
07/15/2025,0
07/15/2025,2
07/15/2025,0
07/15/2025,0
07/15/2025,0
07/15/2025,0
07/15/2025,2
07/15/2025,0
07/15/2025,0
07/15/2025,0
07/15/2025,0
07/15/2025,0
07/15/2025,0
07/15/2025,0
07/15/2025,1
07/15/2025,2
07/15/2025,1
07/15/2025,1
07/15/2025,4
07/15/2025,2
07/15/2025,0
07/15/2025,0
07/15/2025,0
07/15/2025,1
07/15/2025,0
07/15/2025,2
07/15/2025,1
07/15/2025,1
07/15/2025,0
07/15/2025,0
07/15/2025,1
07/15/2025,0
07/15/2025,0
07/15/2025,0
07/15/2025,1
07/15/2025,1
07/15/2025,1
07/15/2025,0
07/15/2025,2
07/15/2025,2
07/15/2025,0
07/15/2025,2
07/15/2025,1
07/15/2025,2
07/15/2025,2
07/15/2025,0
07/15/2025,1
07/15/2025,1
07/15/2025,0
07/15/2025,0
07/15/2025,1
07/15/2025,1
07/15/2025,0
07/15/2025,0
07/15/2025,0
07/15/2025,0
07/16/2025,1
07/16/2025,0
07/16/2025,1
07/16/2025,2
07/16/2025,1
07/16/2025,1
07/16/2025,1
07/16/2025,1
07/16/2025,0
07/16/2025,0
07/16/2025,0
07/16/2025,0
07/16/2025,0
07/16/2025,0
07/16/2025,0
07/16/2025,0
07/16/2025,1
07/16/2025,0
07/16/2025,0
07/16/2025,0
07/16/2025,0
07/16/2025,0
07/16/2025,0
07/16/2025,1
07/16/2025,1
07/16/2025,2
07/16/2025,0
07/16/2025,1
07/16/2025,1
07/16/2025,1
07/16/2025,0
07/16/2025,1
07/16/2025,1
07/16/2025,2
07/16/2025,1
07/16/2025,1
07/16/2025,1
07/16/2025,0
07/16/2025,0
07/16/2025,0
07/16/2025,1
07/16/2025,0
07/16/2025,1
07/16/2025,1
07/16/2025,0
07/16/2025,0
07/16/2025,1
07/16/2025,1
07/16/2025,1
07/16/2025,0
07/16/2025,1
07/16/2025,0
07/16/2025,1
07/16/2025,0
07/16/2025,1
07/16/2025,0
07/16/2025,0
07/16/2025,0
07/16/2025,1
07/16/2025,1
07/16/2025,0
07/16/2025,0
07/16/2025,2
07/16/2025,1
07/16/2025,0
07/16/2025,0
07/16/2025,1
07/16/2025,1
07/16/2025,1
07/16/2025,3
07/16/2025,1
07/16/2025,0
07/16/2025,1
07/16/2025,0
07/16/2025,1
07/16/2025,1
07/16/2025,1
07/16/2025,0
07/16/2025,1
07/16/2025,1
07/16/2025,0
07/16/2025,0
07/16/2025,0
07/16/2025,0
07/16/2025,0
07/16/2025,0
07/16/2025,1
07/16/2025,2
07/16/2025,1
07/16/2025,0
07/16/2025,0
07/16/2025,0
07/16/2025,1
07/16/2025,0
07/16/2025,1
07/16/2025,1
07/16/2025,1
07/16/2025,1
07/16/2025,0
07/16/2025,0
07/16/2025,1
07/16/2025,0
07/16/2025,1
07/16/2025,0
07/16/2025,0
07/16/2025,1
07/16/2025,0
07/16/2025,0
07/16/2025,0
07/16/2025,1
07/16/2025,0
07/16/2025,0
07/16/2025,0
07/16/2025,1
07/16/2025,1
07/16/2025,1
07/16/2025,2
07/16/2025,1
07/16/2025,1
07/16/2025,2
07/16/2025,0
07/16/2025,0
07/16/2025,1
07/16/2025,0
07/16/2025,2
07/16/2025,0
07/16/2025,2
07/16/2025,1
07/16/2025,1
07/16/2025,0
07/16/2025,0
07/16/2025,0
07/16/2025,4
07/16/2025,1
07/16/2025,1
07/16/2025,1
07/16/2025,0
07/16/2025,2
07/16/2025,1
07/16/2025,1
07/16/2025,0
07/16/2025,1
07/16/2025,0
07/16/2025,3
07/16/2025,1
07/16/2025,0
07/16/2025,1
07/16/2025,0
07/16/2025,0
07/16/2025,0
07/16/2025,1
07/16/2025,1
07/16/2025,2
07/16/2025,0
07/16/2025,1
07/16/2025,1
07/16/2025,1
07/16/2025,0
07/16/2025,0
07/16/2025,1
07/16/2025,0
07/16/2025,0
07/16/2025,1
07/16/2025,0
07/16/2025,1
07/16/2025,0
07/16/2025,0
07/16/2025,0
07/16/2025,0
07/16/2025,0
07/16/2025,0
07/16/2025,0
07/16/2025,0
07/16/2025,1
07/16/2025,1
07/16/2025,0
07/16/2025,1
07/16/2025,0
07/16/2025,0
07/16/2025,0
07/16/2025,0
07/16/2025,1
07/16/2025,0
07/16/2025,1
07/16/2025,1
07/16/2025,1
07/16/2025,1
07/16/2025,0
07/16/2025,0
07/16/2025,1
07/16/2025,0
07/16/2025,0
07/16/2025,1
07/16/2025,1
07/16/2025,0
07/16/2025,0
07/16/2025,1
07/16/2025,0
07/16/2025,1
07/16/2025,1
07/16/2025,0
07/16/2025,0
07/16/2025,0
07/16/2025,2
07/16/2025,0
07/16/2025,0
07/16/2025,1
07/16/2025,0
07/16/2025,1
07/16/2025,0
07/16/2025,0
07/16/2025,1
07/16/2025,1
07/16/2025,0
07/16/2025,0
07/16/2025,1
07/16/2025,0
07/16/2025,0
07/16/2025,2
07/16/2025,0
07/16/2025,1
07/16/2025,1
07/16/2025,1
07/16/2025,0
07/16/2025,1
07/16/2025,0
07/16/2025,0
07/16/2025,0
07/16/2025,0
07/16/2025,0
07/16/2025,0
07/16/2025,1
07/16/2025,3
07/16/2025,1
07/16/2025,1
07/16/2025,0
07/16/2025,0
07/16/2025,0
07/16/2025,1
07/16/2025,0
07/16/2025,0
07/16/2025,0
07/16/2025,0
07/16/2025,0
07/16/2025,1
07/16/2025,0
07/16/2025,1
07/16/2025,0
07/16/2025,0
07/16/2025,1
07/16/2025,0
07/16/2025,5
07/16/2025,0
07/16/2025,1
07/16/2025,1
07/16/2025,1
07/17/2025,0
07/17/2025,2
07/17/2025,0
07/17/2025,1
07/17/2025,1
07/17/2025,1
07/17/2025,0
07/17/2025,2
07/17/2025,0
07/17/2025,0
07/17/2025,1
07/17/2025,0
07/17/2025,0
07/17/2025,0
07/17/2025,0
07/17/2025,0
07/17/2025,0
07/17/2025,1
07/17/2025,1
07/17/2025,0
07/17/2025,3
07/17/2025,4
07/17/2025,0
07/17/2025,1
07/17/2025,3
07/17/2025,0
07/17/2025,0
07/17/2025,1
07/17/2025,1
07/17/2025,3
07/17/2025,0
07/17/2025,1
07/17/2025,0
07/17/2025,0
07/17/2025,0
07/17/2025,0
07/17/2025,0
07/17/2025,0
07/17/2025,1
07/17/2025,0
07/17/2025,0
07/17/2025,4
07/17/2025,3
07/17/2025,1
07/17/2025,0
07/17/2025,0
07/17/2025,0
07/17/2025,0
07/17/2025,1
07/17/2025,1
07/17/2025,0
07/17/2025,0
07/17/2025,1
07/17/2025,1
07/17/2025,0
07/17/2025,1
07/17/2025,0
07/17/2025,0
07/17/2025,2
07/17/2025,1
07/17/2025,0
07/17/2025,2
07/17/2025,1
07/17/2025,1
07/17/2025,0
07/17/2025,3
07/17/2025,0
07/17/2025,0
07/17/2025,1
07/17/2025,0
07/17/2025,1
07/17/2025,0
07/17/2025,0
07/17/2025,1
07/17/2025,0
07/17/2025,1
07/17/2025,1
07/17/2025,0
07/17/2025,0
07/17/2025,0
07/17/2025,0
07/17/2025,1
07/17/2025,0
07/17/2025,1
07/17/2025,0
07/17/2025,0
07/17/2025,1
07/17/2025,3
07/17/2025,2
07/17/2025,0
07/17/2025,0
07/17/2025,1
07/17/2025,0
07/17/2025,0
07/17/2025,1
07/17/2025,0
07/17/2025,1
07/17/2025,2
07/17/2025,1
07/17/2025,1
07/17/2025,1
07/17/2025,3
07/17/2025,0
07/17/2025,1
07/17/2025,2
07/17/2025,2
07/17/2025,0
07/17/2025,0
07/17/2025,0
07/17/2025,0
07/17/2025,1
07/17/2025,1
07/17/2025,0
07/17/2025,0
07/17/2025,1
07/17/2025,0
07/17/2025,0
07/17/2025,1
07/17/2025,1
07/17/2025,1
07/17/2025,1
07/17/2025,0
07/17/2025,1
07/17/2025,1
07/17/2025,0
07/17/2025,1
07/17/2025,0
07/17/2025,1
07/17/2025,0
07/17/2025,0
07/17/2025,0
07/17/2025,0
07/17/2025,0
07/17/2025,0
07/17/2025,0
07/17/2025,1
07/17/2025,1
07/17/2025,0
07/17/2025,1
07/17/2025,0
07/17/2025,0
07/17/2025,1
07/17/2025,0
07/17/2025,0
07/17/2025,0
07/17/2025,1
07/17/2025,0
07/17/2025,0
07/17/2025,0
07/17/2025,2
07/17/2025,0
07/17/2025,0
07/17/2025,0
07/17/2025,0
07/17/2025,0
07/17/2025,0
07/17/2025,1
07/17/2025,1
07/17/2025,0
07/17/2025,2
07/17/2025,0
07/17/2025,0
07/17/2025,1
07/17/2025,0
07/17/2025,0
07/17/2025,0
07/17/2025,2
07/17/2025,0
07/17/2025,1
07/17/2025,2
07/17/2025,0
07/17/2025,0
07/17/2025,0
07/17/2025,0
07/17/2025,2
07/17/2025,0
07/17/2025,1
07/17/2025,0
07/17/2025,0
07/17/2025,0
07/17/2025,1
07/17/2025,0
07/17/2025,1
07/17/2025,1
07/17/2025,0
07/17/2025,1
07/17/2025,0
07/17/2025,2
07/17/2025,0
07/17/2025,0
07/17/2025,0
07/17/2025,1
07/17/2025,0
07/17/2025,0
07/17/2025,1
07/17/2025,1
07/17/2025,1
07/17/2025,1
07/17/2025,1
07/17/2025,3
07/17/2025,4
07/17/2025,0
07/17/2025,0
07/17/2025,0
07/17/2025,0
07/17/2025,0
07/17/2025,0
07/17/2025,0
07/17/2025,0
07/17/2025,1
07/17/2025,1
07/17/2025,1
07/17/2025,0
07/17/2025,1
07/17/2025,0
07/17/2025,1
07/17/2025,0
07/17/2025,0
07/17/2025,0
07/17/2025,1
07/17/2025,1
07/17/2025,0
07/17/2025,0
07/17/2025,0
07/17/2025,0
07/17/2025,0
07/17/2025,0
07/17/2025,0
07/17/2025,1
07/17/2025,1
07/17/2025,1
07/17/2025,1
07/17/2025,0
07/17/2025,1
07/17/2025,0
07/17/2025,1
07/17/2025,0
07/17/2025,1
07/17/2025,0
07/17/2025,0
07/17/2025,0
07/17/2025,0
07/17/2025,0
07/17/2025,0
07/17/2025,0
07/17/2025,1
07/17/2025,0
07/17/2025,0
07/17/2025,1
07/17/2025,3
07/17/2025,2
07/17/2025,1
07/17/2025,2
07/17/2025,0
07/18/2025,0
07/18/2025,0
07/18/2025,0
07/18/2025,1
07/18/2025,3
07/18/2025,0
07/18/2025,0
07/18/2025,1
07/18/2025,1
07/18/2025,1
07/18/2025,2
07/18/2025,0
07/18/2025,1
07/18/2025,0
07/18/2025,0
07/18/2025,0
07/18/2025,0
07/18/2025,0
07/18/2025,0
07/18/2025,1
07/18/2025,1
07/18/2025,1
07/18/2025,0
07/18/2025,0
07/18/2025,0
07/18/2025,0
07/18/2025,1
07/18/2025,1
07/18/2025,0
07/18/2025,0
07/18/2025,0
07/18/2025,2
07/18/2025,1
07/18/2025,0
07/18/2025,1
07/18/2025,2
07/18/2025,0
07/18/2025,0
07/18/2025,0
07/18/2025,2
07/18/2025,1
07/18/2025,0
07/18/2025,0
07/18/2025,0
07/18/2025,0
07/18/2025,0
07/18/2025,0
07/18/2025,2
07/18/2025,1
07/18/2025,1
07/18/2025,0
07/18/2025,1
07/18/2025,1
07/18/2025,0
07/18/2025,0
07/18/2025,1
07/18/2025,0
07/18/2025,1
07/18/2025,1
07/18/2025,0
07/18/2025,1
07/18/2025,0
07/18/2025,1
07/18/2025,0
07/18/2025,3
07/18/2025,0
07/18/2025,1
07/18/2025,2
07/18/2025,0
07/18/2025,1
07/18/2025,1
07/18/2025,0
07/18/2025,0
07/18/2025,1
07/18/2025,0
07/18/2025,1
07/18/2025,0
07/18/2025,0
07/18/2025,0
07/18/2025,1
07/18/2025,0
07/18/2025,1
07/18/2025,0
07/18/2025,3
07/18/2025,1
07/18/2025,0
07/18/2025,0
07/18/2025,0
07/18/2025,0
07/18/2025,0
07/18/2025,0
07/18/2025,1
07/18/2025,0
07/18/2025,0
07/18/2025,0
07/18/2025,0
07/18/2025,2
07/18/2025,0
07/18/2025,0
07/18/2025,0
07/18/2025,0
07/18/2025,0
07/18/2025,0
07/18/2025,0
07/18/2025,1
07/18/2025,2
07/18/2025,0
07/18/2025,0
07/18/2025,2
07/18/2025,0
07/18/2025,2
07/18/2025,1
07/18/2025,1
07/18/2025,1
07/18/2025,0
07/18/2025,0
07/18/2025,1
07/18/2025,0
07/18/2025,1
07/18/2025,0
07/18/2025,2
07/18/2025,0
07/18/2025,0
07/18/2025,1
07/18/2025,1
07/18/2025,0
07/18/2025,1
07/18/2025,1
07/18/2025,1
07/18/2025,0
07/18/2025,0
07/18/2025,1
07/18/2025,1
07/18/2025,0
07/18/2025,0
07/18/2025,0
07/18/2025,0
07/18/2025,0
07/18/2025,1
07/18/2025,2
07/18/2025,0
07/18/2025,1
07/18/2025,4
07/18/2025,1
07/18/2025,0
07/18/2025,0
07/18/2025,0
07/18/2025,1
07/18/2025,0
07/18/2025,1
07/18/2025,0
07/18/2025,0
07/18/2025,0
07/18/2025,0
07/18/2025,1
07/18/2025,3
07/18/2025,1
07/18/2025,0
07/18/2025,2
07/18/2025,0
07/18/2025,1
07/18/2025,1
07/18/2025,2
07/18/2025,1
07/18/2025,0
07/18/2025,1
07/18/2025,2
07/18/2025,1
07/18/2025,0
07/18/2025,1
07/18/2025,2
07/18/2025,0
07/18/2025,0
07/18/2025,0
07/18/2025,0
07/18/2025,1
07/18/2025,1
07/18/2025,1
07/18/2025,0
07/18/2025,1
07/18/2025,0
07/18/2025,1
07/18/2025,0
07/18/2025,1
07/18/2025,0
07/18/2025,1
07/18/2025,1
07/18/2025,0
07/18/2025,1
07/18/2025,1
07/18/2025,0
07/18/2025,1
07/18/2025,1
07/18/2025,0
07/18/2025,2
07/18/2025,1
07/18/2025,2
07/18/2025,1
07/18/2025,1
07/18/2025,0
07/18/2025,4
07/18/2025,1
07/18/2025,0
07/18/2025,1
07/18/2025,0
07/18/2025,0
07/18/2025,1
07/18/2025,1
07/18/2025,0
07/18/2025,0
07/18/2025,0
07/18/2025,3
07/18/2025,1
07/18/2025,0
07/18/2025,1
07/18/2025,1
07/18/2025,0
07/18/2025,0
07/18/2025,1
07/18/2025,2
07/18/2025,0
07/18/2025,1
07/18/2025,1
07/18/2025,1
07/18/2025,0
07/18/2025,0
07/18/2025,1
07/18/2025,0
07/18/2025,0
07/18/2025,0
07/18/2025,0
07/18/2025,1
07/18/2025,0
07/18/2025,0
07/18/2025,1
07/18/2025,0
07/18/2025,0
07/18/2025,0
07/18/2025,0
07/18/2025,0
07/18/2025,2
07/18/2025,3
07/18/2025,0
07/18/2025,1
07/18/2025,0
07/19/2025,0
07/19/2025,0
07/19/2025,1
07/19/2025,0
07/19/2025,0
07/19/2025,1
07/19/2025,0
07/19/2025,0
07/19/2025,1
07/19/2025,0
07/19/2025,3
07/19/2025,0
07/19/2025,0
07/19/2025,0
07/19/2025,1
07/19/2025,1
07/19/2025,0
07/19/2025,0
07/19/2025,0
07/19/2025,0
07/19/2025,0
07/19/2025,0
07/19/2025,0
07/19/2025,0
07/19/2025,1
07/19/2025,1
07/19/2025,1
07/19/2025,0
07/19/2025,1
07/19/2025,1
07/19/2025,1
07/19/2025,1
07/19/2025,0
07/19/2025,0
07/19/2025,1
07/19/2025,1
07/19/2025,1
07/19/2025,1
07/19/2025,1
07/19/2025,0
07/19/2025,1
07/19/2025,0
07/19/2025,1
07/19/2025,3
07/19/2025,2
07/19/2025,1
07/19/2025,1
07/19/2025,0
07/19/2025,1
07/19/2025,0
07/19/2025,0
07/19/2025,0
07/19/2025,0
07/19/2025,0
07/19/2025,0
07/19/2025,0
07/19/2025,0
07/19/2025,0
07/19/2025,1
07/19/2025,5
07/19/2025,0
07/19/2025,4
07/19/2025,0
07/19/2025,0
07/19/2025,0
07/19/2025,1
07/19/2025,0
07/19/2025,2
07/19/2025,0
07/19/2025,0
07/19/2025,2
07/19/2025,1
07/19/2025,0
07/19/2025,1
07/19/2025,0
07/19/2025,0
07/19/2025,0
07/19/2025,0
07/19/2025,0
07/19/2025,0
07/19/2025,2
07/19/2025,2
07/19/2025,1
07/19/2025,1
07/19/2025,1
07/19/2025,1
07/19/2025,0
07/19/2025,0
07/19/2025,0
07/19/2025,1
07/19/2025,1
07/19/2025,2
07/19/2025,0
07/19/2025,1
07/19/2025,1
07/19/2025,0
07/19/2025,1
07/19/2025,1
07/19/2025,0
07/19/2025,0
07/19/2025,1
07/19/2025,0
07/19/2025,0
07/19/2025,0
07/19/2025,1
07/19/2025,1
07/19/2025,1
07/19/2025,0
07/19/2025,3
07/19/2025,0
07/19/2025,1
07/19/2025,0
07/19/2025,1
07/19/2025,0
07/19/2025,0
07/19/2025,1
07/19/2025,0
07/19/2025,0
07/19/2025,0
07/19/2025,0
07/19/2025,0
07/19/2025,0
07/19/2025,1
07/19/2025,1
07/19/2025,3
07/19/2025,0
07/19/2025,1
07/19/2025,1
07/19/2025,1
07/19/2025,3
07/19/2025,2
07/19/2025,0
07/19/2025,1
07/19/2025,0
07/19/2025,3
07/19/2025,0
07/19/2025,2
07/19/2025,1
07/19/2025,0
07/19/2025,1
07/19/2025,0
07/19/2025,0
07/19/2025,0
07/19/2025,0
07/19/2025,0
07/19/2025,1
07/19/2025,1
07/19/2025,0
07/19/2025,1
07/19/2025,1
07/19/2025,0
07/19/2025,0
07/19/2025,1
07/19/2025,2
07/19/2025,0
07/19/2025,2
07/19/2025,1
07/19/2025,0
07/19/2025,0
07/19/2025,1
07/19/2025,3
07/19/2025,0
07/19/2025,0
07/19/2025,1
07/19/2025,1
07/19/2025,0
07/19/2025,0
07/19/2025,0
07/19/2025,0
07/19/2025,0
07/19/2025,0
07/19/2025,1
07/19/2025,0
07/19/2025,2
07/19/2025,0
07/19/2025,0
07/19/2025,0
07/19/2025,1
07/19/2025,0
07/19/2025,0
07/19/2025,1
07/19/2025,0
07/19/2025,0
07/19/2025,0
07/19/2025,1
07/19/2025,0
07/19/2025,1
07/19/2025,0
07/19/2025,1
07/19/2025,3
07/19/2025,0
07/19/2025,1
07/19/2025,0
07/19/2025,0
07/19/2025,0
07/19/2025,1
07/19/2025,0
07/19/2025,1
07/19/2025,0
07/19/2025,0
07/19/2025,0
07/19/2025,4
07/19/2025,1
07/19/2025,0
07/19/2025,0
07/19/2025,0
07/19/2025,0
07/19/2025,0
07/19/2025,1
07/19/2025,0
07/19/2025,0
07/19/2025,3
07/19/2025,0
07/19/2025,0
07/19/2025,0
07/19/2025,0
07/19/2025,0
07/19/2025,0
07/19/2025,0
07/19/2025,0
07/19/2025,0
07/19/2025,0
07/19/2025,0
07/19/2025,0
07/19/2025,0
07/19/2025,0
07/19/2025,1
07/19/2025,2
07/19/2025,0
07/19/2025,1
07/19/2025,1
07/19/2025,1
07/19/2025,1
07/19/2025,0
07/19/2025,0
07/19/2025,0
07/19/2025,0
07/19/2025,0
07/19/2025,2
07/19/2025,0
07/19/2025,0
07/19/2025,0
07/19/2025,0
07/19/2025,0
07/19/2025,1
07/19/2025,1
07/19/2025,1
07/20/2025,1
07/20/2025,0
07/20/2025,1
07/20/2025,0
07/20/2025,0
07/20/2025,1
07/20/2025,0
07/20/2025,1
07/20/2025,1
07/20/2025,0
07/20/2025,0
07/20/2025,3
07/20/2025,1
07/20/2025,1
07/20/2025,0
07/20/2025,1
07/20/2025,1
07/20/2025,0
07/20/2025,0
07/20/2025,1
07/20/2025,1
07/20/2025,1
07/20/2025,0
07/20/2025,2
07/20/2025,1
07/20/2025,0
07/20/2025,1
07/20/2025,0
07/20/2025,1
07/20/2025,1
07/20/2025,0
07/20/2025,1
07/20/2025,0
07/20/2025,0
07/20/2025,0
07/20/2025,0
07/20/2025,0
07/20/2025,1
07/20/2025,0
07/20/2025,0
07/20/2025,0
07/20/2025,0
07/20/2025,1
07/20/2025,1
07/20/2025,0
07/20/2025,0
07/20/2025,0
07/20/2025,0
07/20/2025,0
07/20/2025,4
07/20/2025,0
07/20/2025,0
07/20/2025,1
07/20/2025,1
07/20/2025,2
07/20/2025,0
07/20/2025,0
07/20/2025,0
07/20/2025,0
07/20/2025,0
07/20/2025,1
07/20/2025,1
07/20/2025,0
07/20/2025,0
07/20/2025,1
07/20/2025,0
07/20/2025,1
07/20/2025,1
07/20/2025,0
07/20/2025,0
07/20/2025,0
07/20/2025,0
07/20/2025,0
07/20/2025,0
07/20/2025,1
07/20/2025,1
07/20/2025,0
07/20/2025,0
07/20/2025,0
07/20/2025,0
07/20/2025,3
07/20/2025,0
07/20/2025,0
07/20/2025,1
07/20/2025,1
07/20/2025,1
07/20/2025,0
07/20/2025,1
07/20/2025,1
07/20/2025,1
07/20/2025,1
07/20/2025,0
07/20/2025,3
07/20/2025,0
07/20/2025,1
07/20/2025,1
07/20/2025,0
07/20/2025,1
07/20/2025,0
07/20/2025,2
07/20/2025,0
07/20/2025,0
07/20/2025,0
07/20/2025,0
07/20/2025,0
07/20/2025,0
07/20/2025,0
07/20/2025,0
07/20/2025,0
07/20/2025,1
07/20/2025,1
07/20/2025,0
07/20/2025,0
07/20/2025,1
07/20/2025,0
07/20/2025,1
07/20/2025,0
07/20/2025,1
07/20/2025,0
07/20/2025,0
07/20/2025,1
07/20/2025,1
07/20/2025,0
07/20/2025,0
07/20/2025,5
07/20/2025,2
07/20/2025,2
07/20/2025,0
07/20/2025,0
07/20/2025,1
07/20/2025,1
07/20/2025,3
07/20/2025,1
07/20/2025,1
07/20/2025,1
07/20/2025,0
07/20/2025,0
07/20/2025,1
07/20/2025,0
07/20/2025,1
07/20/2025,0
07/20/2025,0
07/20/2025,0
07/20/2025,0
07/20/2025,0
07/20/2025,2
07/20/2025,0
07/20/2025,0
07/20/2025,0
07/20/2025,1
07/20/2025,0
07/20/2025,1
07/20/2025,4
07/20/2025,1
07/20/2025,1
07/20/2025,0
07/20/2025,2
07/20/2025,0
07/20/2025,0
07/20/2025,2
07/20/2025,1
07/20/2025,0
07/20/2025,1
07/20/2025,1
07/20/2025,0
07/20/2025,0
07/20/2025,0
07/20/2025,1
07/20/2025,3
07/20/2025,0
07/20/2025,0
07/20/2025,4
07/20/2025,0
07/20/2025,0
07/20/2025,0
07/20/2025,1
07/20/2025,0
07/20/2025,1
07/20/2025,0
07/20/2025,0
07/20/2025,0
07/20/2025,2
07/20/2025,0
07/20/2025,0
07/20/2025,1
07/20/2025,0
07/20/2025,1
07/20/2025,0
07/20/2025,0
07/20/2025,2
07/20/2025,0
07/20/2025,1
07/20/2025,0
07/20/2025,1
07/20/2025,0
07/20/2025,1
07/20/2025,0
07/20/2025,0
07/20/2025,0
07/20/2025,0
07/20/2025,0
07/20/2025,1
07/20/2025,0
07/20/2025,2
07/20/2025,0
07/20/2025,1
07/20/2025,0
07/20/2025,0
07/20/2025,1
07/20/2025,0
07/20/2025,1
07/20/2025,3
07/20/2025,0
07/20/2025,0
07/20/2025,0
07/20/2025,0
07/20/2025,0
07/20/2025,1
07/20/2025,0
07/20/2025,1
07/20/2025,0
07/20/2025,0
07/20/2025,2
07/20/2025,0
07/20/2025,0
07/20/2025,1
07/20/2025,0
07/20/2025,0
07/20/2025,3
07/20/2025,0
07/20/2025,4
07/20/2025,0
07/20/2025,2
07/20/2025,0
07/20/2025,0
07/20/2025,0
07/20/2025,1
07/20/2025,1
07/20/2025,0
07/20/2025,1
07/20/2025,1
07/20/2025,1
07/20/2025,0
07/20/2025,1
07/20/2025,1
07/20/2025,0
07/20/2025,0
07/20/2025,0
07/20/2025,0
07/20/2025,1
07/20/2025,0
07/20/2025,3
